amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,zeroOriginBalance,type,Real_Fraud,Predicted_Fraud,Fraud_Probability
148443.03,550027.0,401583.97,1317298.42,1465741.45,False,CASH_OUT,0,0,0.0
418624.49,0.0,0.0,11271133.88,14595920.32,False,CASH_OUT,0,0,0.0
107586.76,0.0,0.0,237188.72,344775.49,False,CASH_OUT,0,0,0.0
222538.45,97542.0,0.0,0.0,222538.45,True,CASH_OUT,0,0,0.0
136768.47,51815.0,0.0,305880.99,442649.46,True,CASH_OUT,0,0,0.0
389869.91,0.0,0.0,6048858.16,6438728.07,False,CASH_OUT,0,0,0.0
43350.09,0.0,0.0,128760.61,172110.7,False,CASH_OUT,0,0,0.0
60606.32,0.0,0.0,338629.16,399235.48,False,CASH_OUT,0,0,0.0
81770.08,0.0,0.0,700244.92,782014.99,False,CASH_OUT,0,0,0.0
764031.95,97518.0,0.0,0.0,764031.95,True,TRANSFER,0,0,0.0
307583.29,147.0,0.0,53146.39,360729.68,True,CASH_OUT,0,0,0.0
158977.55,0.0,0.0,1119203.99,1278181.55,False,CASH_OUT,0,0,0.0
73107.62,32353.0,0.0,0.0,73107.62,True,CASH_OUT,0,0,0.0
620587.36,0.0,0.0,1152392.76,1589954.17,False,TRANSFER,0,0,0.0
27422.31,0.0,0.0,402089.9,429512.21,False,CASH_OUT,0,0,0.0
37324.56,106215.0,68890.44,327270.54,364595.1,False,CASH_OUT,0,0,0.0
154043.68,326395.13,172351.44,284708.01,438751.69,False,CASH_OUT,0,0,0.0
30079.14,0.0,0.0,920085.41,1750528.94,False,CASH_OUT,0,0,0.0
75684.77,22967.0,0.0,71764.77,147449.54,True,CASH_OUT,0,0,0.0
111197.32,0.0,0.0,201582.43,312779.76,False,TRANSFER,0,0,0.0
444702.01,0.0,0.0,9506171.89,9950873.9,False,CASH_OUT,0,0,0.0
74787.22,0.0,0.0,2081321.3,2156108.52,False,TRANSFER,0,0,0.0
107759.5,0.0,0.0,1507711.83,1615471.33,False,CASH_OUT,0,0,0.0
134034.82,0.0,0.0,1479711.82,1613746.64,False,CASH_OUT,0,0,0.0
555940.07,31325.0,0.0,0.0,555940.07,True,CASH_OUT,0,0,0.0
299105.57,60293.0,0.0,1722004.82,2021110.39,True,CASH_OUT,0,0,0.0
428968.3,0.0,0.0,931495.53,1360463.82,False,CASH_OUT,0,0,0.0
251225.77,41290.0,0.0,5124625.51,5375851.29,True,CASH_OUT,0,0,0.0
116661.48,366.0,0.0,183695.4,300356.88,True,CASH_OUT,0,0,0.0
227035.15,36057.0,0.0,577383.9,804419.06,True,CASH_OUT,0,0,0.0
89190.9,0.0,0.0,104926.0,0.0,False,CASH_OUT,0,0,0.0
317998.16,15566.43,0.0,735841.62,1053839.78,True,CASH_OUT,0,0,0.0
264347.77,11436.0,0.0,92349636.44,92613984.21,True,CASH_OUT,0,0,0.0
294828.68,131.0,0.0,95253.64,390082.32,True,CASH_OUT,0,0,0.0
227340.36,0.0,0.0,1801028.28,2028368.64,False,CASH_OUT,0,0,0.0
28468.98,469.0,0.0,3283708.02,3312177.0,True,CASH_OUT,0,0,0.0
128596.83,30137.0,0.0,1031153.09,1159749.92,True,TRANSFER,0,0,0.0
112307.17,0.0,0.0,169593.25,281900.41,False,CASH_OUT,0,0,0.0
203336.62,147045.0,0.0,122907.56,326244.18,True,CASH_OUT,0,0,0.0
316007.89,12556.0,0.0,4921939.77,5237947.66,True,CASH_OUT,0,0,0.0
403463.47,6542.0,0.0,396386.4,799849.87,True,CASH_OUT,0,0,0.0
22816.41,21097.0,0.0,0.0,22816.41,True,CASH_OUT,0,0,0.0
108731.07,109611.0,879.93,1938915.77,2047646.84,False,CASH_OUT,0,0,0.0
516613.09,36303.0,0.0,0.0,516613.09,True,CASH_OUT,0,0,0.0
782913.35,0.0,0.0,2839281.53,3622194.87,False,TRANSFER,0,0,0.0
167834.91,337.0,0.0,133540.24,301375.15,True,CASH_OUT,0,0,0.0
384056.54,1416.0,0.0,3043405.92,3427462.46,True,CASH_OUT,0,0,0.0
236528.77,10553.0,0.0,0.0,236528.77,True,CASH_OUT,0,0,0.0
141981.69,14491.0,0.0,204333.16,346314.85,True,CASH_OUT,0,0,0.0
110462.28,0.0,0.0,1532372.47,1642834.74,False,CASH_OUT,0,0,0.0
1487955.51,8303.0,0.0,22995.4,1510950.91,True,TRANSFER,0,0,0.0
58150.11,11315.0,0.0,1220122.77,1278272.88,True,CASH_OUT,0,0,0.01
642083.96,2048.0,0.0,784998.35,1427082.32,True,CASH_OUT,0,0,0.0
26515.11,0.0,0.0,485180.01,511695.12,False,CASH_OUT,0,0,0.0
421897.65,51571.0,0.0,3574354.11,3996251.76,True,CASH_OUT,0,0,0.0
122277.7,0.0,0.0,1106703.35,1071324.86,False,CASH_OUT,0,0,0.0
359459.23,0.0,0.0,795024.54,1154483.77,False,CASH_OUT,0,0,0.0
74394.95,0.0,0.0,1296632.52,1371027.47,False,CASH_OUT,0,0,0.0
451754.89,16533.01,0.0,3924300.36,4376055.24,True,CASH_OUT,0,0,0.0
462559.61,0.0,0.0,1519372.72,1981932.33,False,CASH_OUT,0,0,0.0
6319.69,0.0,0.0,852597.79,858917.48,False,CASH_OUT,0,0,0.0
221983.24,0.0,0.0,3882169.6,4104152.83,False,CASH_OUT,0,0,0.0
416268.86,0.0,0.0,1195598.19,1611867.05,False,CASH_OUT,0,0,0.0
153598.78,0.0,0.0,3214587.14,3368185.92,False,CASH_OUT,0,0,0.0
174478.89,15277.0,0.0,0.0,174478.89,True,CASH_OUT,0,0,0.0
100202.49,0.0,0.0,529629.27,629831.76,False,TRANSFER,0,0,0.0
218659.82,1005.0,0.0,16320325.66,16592681.56,True,CASH_OUT,0,0,0.0
2050285.56,16906.0,0.0,2135478.6,4185764.16,True,TRANSFER,0,0,0.0
174514.98,14478.0,0.0,189227.41,363742.39,True,CASH_OUT,0,0,0.0
336369.59,16600.0,0.0,212669.0,549038.59,True,CASH_OUT,0,0,0.0
72891.45,1082.0,0.0,16776.5,89667.95,True,CASH_OUT,0,0,0.0
961126.68,36789.0,0.0,124289.06,1085415.74,True,TRANSFER,0,0,0.0
269280.63,3566.0,0.0,120272.9,389553.53,True,CASH_OUT,0,0,0.0
39158.29,0.0,0.0,279345.42,318503.7,False,CASH_OUT,0,0,0.0
101831.22,9479.0,0.0,739154.39,1398107.22,True,CASH_OUT,0,0,0.0
237767.81,0.0,0.0,635521.44,873289.25,False,CASH_OUT,0,0,0.0
25680.66,146.0,0.0,209488.03,235168.69,True,CASH_OUT,0,0,0.0
639175.49,0.0,0.0,978248.1,1617423.59,False,TRANSFER,0,0,0.0
431464.92,23395.0,0.0,0.0,431464.92,True,TRANSFER,0,0,0.0
31663.0,0.0,0.0,1283428.83,1770938.59,False,CASH_OUT,0,0,0.0
136354.68,7370.0,0.0,0.0,136354.68,True,CASH_OUT,0,0,0.09
266395.62,100.0,0.0,0.0,266395.62,True,CASH_OUT,0,0,0.0
292087.4,21472.0,0.0,99723.98,391811.39,True,CASH_OUT,0,0,0.0
178844.4,0.0,0.0,672401.4,851245.8,False,CASH_OUT,0,0,0.0
69973.46,540.0,0.0,460987.87,530961.33,True,CASH_OUT,0,0,0.0
661295.36,21459.0,0.0,121104.05,782399.41,True,TRANSFER,0,0,0.0
544.76,0.0,0.0,151718.06,152262.82,False,CASH_OUT,0,0,0.0
110654.57,981219.55,870564.98,1853301.84,1963956.41,False,CASH_OUT,0,0,0.0
74869.15,21611.0,0.0,2534526.89,2609396.04,True,CASH_OUT,0,0,0.0
273835.33,172774.17,0.0,2606188.03,2880023.36,True,CASH_OUT,0,0,0.01
206542.03,0.0,0.0,926092.16,1132634.18,False,CASH_OUT,0,0,0.0
70544.23,0.0,0.0,198586.54,269130.77,False,CASH_OUT,0,0,0.0
309890.73,110185.0,0.0,0.0,309890.73,True,CASH_OUT,0,0,0.02
95247.86,0.0,0.0,124189.65,219437.51,False,CASH_OUT,0,0,0.0
46457.98,0.0,0.0,213379.1,259837.07,False,CASH_OUT,0,0,0.0
73443.84,0.0,0.0,390784.85,464228.69,False,CASH_OUT,0,0,0.0
50111.49,0.0,0.0,955820.53,1005932.02,False,CASH_OUT,0,0,0.0
368101.73,61790.0,0.0,206350.72,574452.45,True,CASH_OUT,0,0,0.0
143544.16,47132.0,0.0,237805.31,381349.47,True,CASH_OUT,0,0,0.0
261635.18,373626.28,111991.1,0.0,261635.18,False,CASH_OUT,0,0,0.0
29647.77,213570.0,183922.23,0.0,29647.77,False,CASH_OUT,0,0,0.0
140902.58,117368.0,0.0,233666.44,374569.02,True,CASH_OUT,0,0,0.0
116131.95,20125.0,0.0,0.0,116131.95,True,CASH_OUT,0,0,0.0
69487.59,0.0,0.0,1266801.46,1336289.05,False,CASH_OUT,0,0,0.0
360173.09,433207.82,73034.73,575970.99,936144.08,False,CASH_OUT,0,0,0.0
388420.47,0.0,0.0,3979392.61,4367813.08,False,CASH_OUT,0,0,0.0
406376.93,122663.0,0.0,2893021.65,3299398.57,True,CASH_OUT,0,0,0.0
242964.75,20670.0,0.0,295602.71,538567.46,True,CASH_OUT,0,0,0.0
172033.94,0.0,0.0,1873770.62,2045804.56,False,CASH_OUT,0,0,0.0
83693.66,16223.0,0.0,0.0,83693.66,True,CASH_OUT,0,0,0.0
61587.38,0.0,0.0,160851.7,222439.08,False,CASH_OUT,0,0,0.0
93144.91,0.0,0.0,3425941.06,3519085.97,False,CASH_OUT,0,0,0.0
80412.93,0.0,0.0,249737.4,330150.33,False,CASH_OUT,0,0,0.0
187140.74,841.0,0.0,0.0,187140.74,True,CASH_OUT,0,0,0.0
202798.6,0.0,0.0,522209.29,863117.26,False,CASH_OUT,0,0,0.0
88911.31,0.0,0.0,479216.24,373715.54,False,CASH_OUT,0,0,0.0
4485.69,24.0,0.0,175260.69,179746.38,True,CASH_OUT,0,0,0.02
332466.77,331884.65,0.0,23720357.28,23876801.26,True,CASH_OUT,0,0,0.05
109916.24,1035.0,0.0,0.0,109916.24,True,CASH_OUT,0,0,0.0
182518.35,59039.0,0.0,391821.8,574340.15,True,CASH_OUT,0,0,0.0
101066.77,299663.0,198596.23,0.0,101066.77,False,CASH_OUT,0,0,0.0
325382.15,0.0,0.0,722869.12,1048251.27,False,TRANSFER,0,0,0.0
137064.71,32394.0,0.0,578856.79,715921.49,True,CASH_OUT,0,0,0.0
151491.8,0.0,0.0,263584.73,415076.53,False,CASH_OUT,0,0,0.0
169145.43,0.0,0.0,1214932.36,1384077.79,False,CASH_OUT,0,0,0.0
603244.44,0.0,0.0,3608295.7,4152863.43,False,TRANSFER,0,0,0.0
241137.0,0.0,0.0,933221.74,1184344.03,False,CASH_OUT,0,0,0.0
171445.41,184235.0,12789.59,27699.63,188713.83,False,CASH_OUT,0,0,0.0
35273.75,0.0,0.0,41355.0,152147.98,False,CASH_OUT,0,0,0.0
3091.59,1055.0,0.0,226036.88,229128.47,True,CASH_OUT,0,0,0.02
145564.92,11849.0,0.0,0.0,145564.92,True,TRANSFER,0,0,0.0
29848.73,0.0,0.0,482590.81,148417.35,False,CASH_OUT,0,0,0.0
292091.54,14789.0,0.0,83742.94,432855.73,True,CASH_OUT,0,0,0.0
82274.43,0.0,0.0,2692461.73,2774736.16,False,CASH_OUT,0,0,0.0
184350.87,18301.72,0.0,1876363.42,2202107.72,True,CASH_OUT,0,0,0.0
531778.61,10492.0,0.0,0.0,531778.61,True,TRANSFER,0,0,0.0
318846.48,0.0,0.0,412790.48,731636.96,False,CASH_OUT,0,0,0.0
90534.98,189239.99,98705.01,286339.86,376874.84,False,CASH_OUT,0,0,0.0
48137.81,0.0,0.0,3093661.38,3141799.19,False,CASH_OUT,0,0,0.0
84001.04,0.0,0.0,1139206.85,1721778.35,False,CASH_OUT,0,0,0.0
97346.58,0.0,0.0,401988.61,499335.19,False,CASH_OUT,0,0,0.0
238733.15,407.0,0.0,5291408.95,5530142.11,True,CASH_OUT,0,0,0.0
737413.84,0.0,0.0,1910559.34,2647973.17,False,TRANSFER,0,0,0.0
40899.7,24639.0,0.0,0.0,247009.37,True,CASH_OUT,0,0,0.0
1170282.92,1170282.92,0.0,173264.14,1343547.06,True,CASH_OUT,1,1,0.8
1907423.73,13136.0,0.0,35579.51,1943003.24,True,TRANSFER,0,0,0.0
60838.22,50850.0,0.0,1601778.31,1825590.3,True,CASH_OUT,0,0,0.0
18801.43,126.0,0.0,0.0,18801.43,True,TRANSFER,0,0,0.0
543141.74,64623.0,0.0,0.0,543141.74,True,TRANSFER,0,0,0.0
154109.49,30092.0,0.0,174069.26,328178.75,True,CASH_OUT,0,0,0.0
126092.92,0.0,0.0,231277.09,357370.02,False,CASH_OUT,0,0,0.0
144669.01,10773.0,0.0,298243.14,442912.15,True,CASH_OUT,0,0,0.0
424963.92,0.0,0.0,583909.27,1008873.19,False,CASH_OUT,0,0,0.0
43522.69,0.0,0.0,593545.76,637068.45,False,CASH_OUT,0,0,0.0
1241711.92,16011.0,0.0,118414.02,1360125.94,True,TRANSFER,0,0,0.0
681916.98,0.0,0.0,1272192.1,2022537.13,False,TRANSFER,0,0,0.0
25883.52,11359.0,0.0,252789.17,278672.69,True,CASH_OUT,0,0,0.0
709.6,1554.0,844.4,347125.28,347834.88,False,CASH_OUT,0,0,0.0
168644.56,0.0,0.0,2134465.02,2303109.59,False,CASH_OUT,0,0,0.0
45702.62,761988.0,716285.38,6327489.25,6373191.87,False,CASH_OUT,0,0,0.0
729633.63,31162.0,0.0,471982.07,1201615.7,True,TRANSFER,0,0,0.0
166630.86,0.0,0.0,3141306.8,3307937.66,False,CASH_OUT,0,0,0.0
163025.58,0.0,0.0,219434.38,382459.96,False,CASH_OUT,0,0,0.0
262867.75,216248.83,0.0,0.0,262867.75,True,CASH_OUT,0,0,0.06
54454.57,675.0,0.0,0.0,54454.57,True,CASH_OUT,0,0,0.0
103856.71,0.0,0.0,438797.8,542654.5,False,CASH_OUT,0,0,0.0
633936.09,0.0,0.0,813928.04,1447864.13,False,TRANSFER,0,0,0.0
210963.54,0.0,0.0,339365.82,550329.35,False,CASH_OUT,0,0,0.0
280405.01,0.0,0.0,7524221.84,7804626.85,False,CASH_OUT,0,0,0.0
125132.6,292194.0,167061.4,0.0,125132.6,False,TRANSFER,0,0,0.0
163089.44,0.0,0.0,279185.76,442275.2,False,TRANSFER,0,0,0.0
173743.34,70741.0,0.0,66688.3,240431.64,True,CASH_OUT,0,0,0.0
199309.59,0.0,0.0,3507732.71,3707042.3,False,CASH_OUT,0,0,0.0
133351.68,299296.36,165944.68,267024.86,400376.54,False,CASH_OUT,0,0,0.0
166851.63,0.0,0.0,215973.26,382824.89,False,CASH_OUT,0,0,0.0
2350420.53,21689.0,0.0,1519542.03,3869962.56,True,TRANSFER,0,0,0.0
120039.57,0.0,0.0,1783515.42,1903554.99,False,CASH_OUT,0,0,0.0
28069.53,0.0,0.0,176630.15,204699.69,False,CASH_OUT,0,0,0.0
135411.69,0.0,0.0,1182915.15,1318326.84,False,CASH_OUT,0,0,0.0
475855.57,15987.0,0.0,219543.47,695399.04,True,CASH_OUT,0,0,0.0
234487.52,172.0,0.0,0.0,789396.74,True,CASH_OUT,0,0,0.0
194597.87,5005.0,0.0,0.0,194597.87,True,CASH_OUT,0,0,0.0
84034.01,22081.0,0.0,0.0,84034.01,True,CASH_OUT,0,0,0.0
38153.98,0.0,0.0,155335.4,193489.38,False,CASH_OUT,0,0,0.0
49750.45,7217.0,0.0,0.0,49750.45,True,CASH_OUT,0,0,0.0
103509.81,0.0,0.0,159468.5,262978.31,False,CASH_OUT,0,0,0.0
120548.48,0.0,0.0,3934269.7,4054818.18,False,CASH_OUT,0,0,0.0
190161.2,100480.0,0.0,647041.22,837202.42,True,CASH_OUT,0,0,0.0
114924.35,0.0,0.0,2537442.33,2652366.69,False,CASH_OUT,0,0,0.0
190743.98,40750.0,0.0,0.0,613879.96,True,CASH_OUT,0,0,0.0
60679.04,0.0,0.0,2948044.66,3008723.7,False,CASH_OUT,0,0,0.0
298552.89,0.0,0.0,2775152.78,3073705.67,False,CASH_OUT,0,0,0.0
416110.86,20961.0,0.0,482493.07,898603.93,True,CASH_OUT,0,0,0.0
378482.81,43165.0,0.0,518628.69,897111.5,True,CASH_OUT,0,0,0.0
546735.71,0.0,0.0,686203.37,1232939.08,False,CASH_OUT,0,0,0.0
308404.19,85997.0,0.0,65400.83,373805.02,True,TRANSFER,0,0,0.01
39172.6,727369.0,688196.4,147412.6,186585.19,False,CASH_OUT,0,0,0.0
1869094.77,0.0,0.0,2129436.63,3998531.4,False,TRANSFER,0,0,0.0
226796.85,0.0,0.0,3702608.2,3929405.05,False,CASH_OUT,0,0,0.0
52857.27,0.0,0.0,350369.36,403226.63,False,CASH_OUT,0,0,0.0
412906.88,10353.0,0.0,20894.07,265092.36,True,TRANSFER,0,0,0.0
592628.81,20617.0,0.0,2896399.23,3489028.04,True,TRANSFER,0,0,0.0
150509.05,49554.0,0.0,538537.7,689046.74,True,CASH_OUT,0,0,0.0
164032.21,227653.0,63620.79,0.0,164032.21,False,CASH_OUT,0,0,0.0
105675.34,0.0,0.0,134035.05,239710.39,False,CASH_OUT,0,0,0.0
71861.27,10615.0,0.0,0.0,71861.27,True,CASH_OUT,0,0,0.0
9175.54,0.0,0.0,2235746.92,2244922.46,False,CASH_OUT,0,0,0.0
258677.34,0.0,0.0,268608.27,527285.61,False,CASH_OUT,0,0,0.0
51589.0,11507.0,0.0,563231.05,614820.05,True,CASH_OUT,0,0,0.05
